Date,open,close,volume,range,return,sma_7,sma_30,sma_60,Sentiment_Numeric
2000-01-03,0.6732457308556152,0.669129356286867,0.013719806206955378,0.0758932112620507,0.3551749263843125,0.641514926217325,0.6331580259664473,0.7130535181891638,0.0
2000-01-04,0.6592339261323963,0.6483798318126912,0.014182176222438189,0.14732130789393802,0.3551749263843125,0.641514926217325,0.6331580259664473,0.7130535181891638,0.0
2000-01-05,0.6412988227628318,0.6309951612898062,0.020235960163577794,0.13839285120789857,0.3647169740041393,0.641514926217325,0.6331580259664473,0.7130535181891638,0.0
2000-01-06,0.6312104279552233,0.6309951612898062,0.0,0.0,0.4234700115314069,0.641514926217325,0.6331580259664473,0.7130535181891638,0.0
2000-01-07,0.6474640301933601,0.6405287100390713,0.10361416507858842,0.11607126634922812,0.4564293380404886,0.641514926217325,0.6331580259664473,0.7130535181891638,0.0
2000-01-10,0.6491454756901551,0.6281910977746947,0.09775365229984187,0.17410756423920004,0.38134693183632995,0.641514926217325,0.6331580259664473,0.7130535181891638,0.0
2000-01-11,0.6256056838120827,0.6130495889965277,0.011251907351825366,0.16517822126601683,0.3709282756456046,0.641514926217325,0.6331580259664473,0.7130535181891638,0.0
2000-01-12,0.6121543980108837,0.6046376211196216,0.01375724493311807,0.1160717094928,0.3936821225067513,0.6321624345102823,0.6331580259664473,0.7130535181891638,0.0
2000-01-13,0.6031868741434179,0.5866921044934501,0.015597670271795051,0.2008929342973183,0.35919101576115103,0.6232165756853746,0.6331580259664473,0.7130535181891638,0.0
2000-01-14,0.5919774414917691,0.6007120880663652,0.014209197273987447,0.11607126634922812,0.4749524941554867,0.6188249712347964,0.6331580259664473,0.7130535181891638,0.0
2000-01-17,0.6059892462149881,0.5939824358308905,0.011358057797974346,0.10714325280676058,0.3992348943813456,0.6134574430234393,0.6331580259664473,0.7130535181891638,0.0
2000-01-18,0.5925379047791566,0.5788409827198304,0.01614069239310303,0.17857179258221972,0.36843233606297643,0.6045115841985317,0.6331580259664473,0.7130535181891638,0.0
2000-01-19,0.5661957964641464,0.5777193461803645,0.021679838215843083,0.1116070380062084,0.4193054012198288,0.5971922488294062,0.6331580259664473,0.7130535181891638,0.0
2000-01-20,0.5807680644747528,0.5765977653080054,0.015741813611142873,0.1116070380062084,0.41929897116740716,0.5919060617254402,0.6331580259664473,0.7130535181891638,0.0
2000-01-21,0.5712400216852669,0.562016991298911,0.0112932685155382,0.12053593783581974,0.369159108602108,0.5857252838953289,0.6331580259664473,0.7130535181891638,0.0
2000-01-24,0.5774051734811625,0.565381789583095,0.00975846213688257,0.10714236651961685,0.436268892716348,0.582634894980273,0.6331580259664473,0.7130535181891638,0.0
2000-01-25,0.5650748698893713,0.580523354028369,0.015692579281520107,0.21428561932637744,0.48078460303144244,0.5797071559889683,0.6331580259664473,0.7130535181891638,0.0
2000-01-26,0.5919774414917691,0.6023944593749038,0.015178515300139988,0.17857179258221972,0.5044835683342218,0.5809270546353732,0.6331580259664473,0.7130535181891638,0.0
2000-01-27,0.6104729525140886,0.6309951612898062,0.02273597241599462,0.26339301738673804,0.5262302389125331,0.5884903729628828,0.6331580259664473,0.7130535181891638,0.0
2000-01-28,0.6429802682596271,0.6281910977746947,0.02682614784073183,0.27232147407277746,0.41377582027299586,0.5958097083320082,0.6331580259664473,0.7130535181891638,0.0
