Date,open,close,volume,range,return,sma_7,sma_30,sma_60,Sentiment_Numeric
2000-02-14,0.6489538245535096,0.6548217362631332,0.02818619352118158,0.5304883866242937,0.5735150841631745,0.6703985936192753,0.6755087338150036,0.707301512572748,-2.1565000000000003
2000-02-15,0.6662060876784379,0.6676060795733227,0.022472788720185568,0.2804887225622661,0.49925602564733873,0.6721448142896869,0.6741347569106213,0.707301512572748,-2.1565000000000003
2000-02-16,0.6872089110643811,0.7074633302432505,0.035490846199358835,0.29268327096084973,0.5775898670808227,0.6761829751448731,0.6748347039058173,0.707301512572748,-2.1565000000000003
2000-02-17,0.7022109041539089,0.7067113441687898,0.017716408648339874,0.16463379401627276,0.45928091898485907,0.6781474884313563,0.67550872810199,0.707301512572748,-2.1565000000000003
2000-02-18,0.7082116517988133,0.6856547397221344,0.01933107530255953,0.20121945483985837,0.40284592030829497,0.6792389034084503,0.6742125281641973,0.707301512572748,-2.1565000000000003
2000-02-21,0.6812081634194764,0.699943138044725,0.009407286584204753,0.23170784146415205,0.5021088112521491,0.684805028395425,0.673668123676153,0.707301512572748,-2.1565000000000003
2000-02-22,0.6999605514669978,0.6886627668834573,0.012218992237777367,0.2500003359379724,0.42976096017856585,0.6949549976745002,0.6737199692741991,0.707301512572748,-2.1565000000000003
2000-02-23,0.6962100738574937,0.7067113441687898,0.009913123314652912,0.21341467511438683,0.5126404729309109,0.7024856359479583,0.6746532357431358,0.707301512572748,-2.1565000000000003
2000-02-24,0.6999605514669978,0.6841506847097336,0.011681317395893084,0.20731672903915022,0.3986656637880238,0.7048867224407689,0.6750421005805352,0.707301512572748,-2.1565000000000003
2000-02-25,0.6872089110643811,0.6894148358213974,0.010481867903579738,0.17682901429080133,0.4764062441571478,0.7022673794093353,0.6748865580733836,0.707301512572748,-2.1565000000000003
2000-02-28,0.6924595962479891,0.6849026707841943,0.010052530333194937,0.14024402534316063,0.4485629293899286,0.6991023288893548,0.675327268508829,0.707301512572748,-2.1565000000000003
2000-02-29,0.6894591810997814,0.6916708769082591,0.007903192730810764,0.17682968616674616,0.480684734845528,0.6999754392245605,0.6774011924084069,0.707301512572748,-2.1565000000000003
2000-03-01,0.6962100738574937,0.6901668218958583,0.00963480571053097,0.12195085899339543,0.4571120923881879,0.6985566214008081,0.679423267853432,0.707301512572748,-2.1565000000000003
2000-03-02,0.6954600113961968,0.7029511652060476,0.014891758847829561,0.10365836451957507,0.4976193620477838,0.700630268969511,0.6813416463893518,0.707301512572748,-2.1565000000000003
2000-03-03,0.7112120669470212,0.6946789869330612,0.01770309876416682,0.21341467511438683,0.43827395172017736,0.6988840362732831,0.683804432269822,0.707301512572748,-2.1565000000000003
2000-03-06,0.7089617142601101,0.6916708769082591,0.013023000728838423,0.13414607926792393,0.4528862635088319,0.6999754271987444,0.6858783561694002,0.707301512572748,-2.1565000000000003
2000-03-07,0.6939598038220931,0.6886627668834573,0.010576640223439439,0.1402433534672158,0.45285513379323267,0.6998662808907083,0.6878485831598724,0.707301512572748,-2.1565000000000003
2000-03-08,0.6857087034902771,0.6954309730075221,0.009705579554564237,0.1524385737417443,0.4805958047892942,0.7013942329966807,0.6893781025714063,0.707301512572748,-2.1565000000000003
2000-03-09,0.6969602189703008,0.701447193057126,0.015603921970911544,0.15243924561768912,0.4783191329997002,0.7028130508204335,0.6910372445475754,0.707301512572748,-2.1565000000000003
2000-03-10,0.7104619218342139,0.7134794674293752,0.06318193479565529,0.13414607926792393,0.4950228736760808,0.706196369904853,0.6939407351504776,0.707301512572748,-3.5
2000-03-13,0.7134623369824216,0.7127274813549143,0.0,0.0,0.4592958474434458,0.7076151877286059,0.6968183029543571,0.707301512572748,-3.5
2000-03-14,0.7187130221660298,0.7209997424913801,0.024744258317228627,0.14024402534316063,0.48419583046921405,0.7114350679935364,0.6996699479592132,0.707301512572748,-3.5
2000-03-15,0.7097118593729175,0.7277679486154449,0.035251513865730465,0.213414003238442,0.4798635187244346,0.71667376608222,0.7027549095813039,0.707301512572748,-3.5
2000-03-16,0.735965285290958,0.7420563469380355,0.017408150128815345,0.10365836451957507,0.5001040443411245,0.7244226729201171,0.7059694909115228,0.707301512572748,-3.5
2000-03-17,0.753217631067397,0.7638650203226309,0.02584450659094176,0.23170784146415205,0.5195201731959094,0.7343543736347533,0.7097025539307631,0.707301512572748,-3.5
2000-03-20,0.7599684411735981,0.76311303424817,0.021156310690543554,0.11585358479410361,0.45941296786369024,0.7433038177061477,0.7125801245911494,0.707301512572748,-3.5
2000-03-21,0.7569681086769013,0.7518325802234229,0.011619253789649342,0.25609828201320906,0.43200131900997835,0.7488699306673061,0.7146021971796677,0.707301512572748,-0.1401
2000-03-22,0.7524674033030787,0.7428083330124962,0.013646923156405052,0.23170851334009687,0.43757396052661396,0.7532355063949674,0.716831666442904,0.707301512572748,-0.1401
2000-03-23,0.7449664480840705,0.7277679486154449,0.011020830730771234,0.2256105672648602,0.4212996725686613,0.7542177630382092,0.7191129841606931,0.707301512572748,-0.13319999999999999
2000-03-24,0.7277141849591422,0.7390482369132336,0.005847152905369115,0.20121945483985837,0.49194923795904305,0.755854849426401,0.7232608291033422,0.707301512572748,-0.13319999999999999
2000-03-27,0.7307146001073499,0.7307759757767678,0.006665013035470577,0.14024402534316063,0.4392351914295169,0.7542177510123931,0.7258791574909644,0.7073545317731007,-0.13319999999999999
2000-03-28,0.7277141849591422,0.7458164430372982,0.00827125086931235,0.20731740091509498,0.5020000457330006,0.7515983959551431,0.7285752599886692,0.708030540087626,-0.13319999999999999
2000-03-29,0.7382155553263583,0.7375441819008326,0.005350630353447822,0.14024402534316063,0.43940662424644933,0.747887637946616,0.7296122205102047,0.708918628124649,-0.13319999999999999
2000-03-30,0.7299644549945425,0.7262638936030441,0.00894079242950315,0.1280488050686321,0.43113425081144646,0.744176903989721,0.7302862447063776,0.7096078908741266,-0.13319999999999999
2000-03-31,0.7194630846273262,0.7164875774541772,0.027216041249476994,0.0731706497712262,0.4348193820038617,0.7403570237247903,0.7313491280269362,0.7094885951173817,-0.13319999999999999
2000-04-03,0.7172128145919259,0.7179916324665783,0.008262905314760385,0.14634129954245248,0.4655009165591364,0.7389382059010376,0.731971303768556,0.7095283598827821,-0.13319999999999999
2000-04-04,0.7217134373142373,0.7270158796775048,0.022230290177176787,0.19512218064056652,0.4861159436595734,0.73719197320481,0.7332934293618787,0.7102308770672117,-0.13319999999999999
2000-04-05,0.7292143925332459,0.7127274813549143,0.013498596154512018,0.2682928304117927,0.42259998778934504,0.7345726301733764,0.7335008203235831,0.7108140999554402,-0.13319999999999999
2000-04-06,0.7149625445565255,0.6886627668834573,0.022674101245301875,0.21341467511438683,0.394963999018122,0.7262780278727483,0.7336563628307347,0.7110924576948743,-0.13319999999999999
2000-04-07,0.6992104890057012,0.7052072891563888,0.011658357107896112,0.11585358479410361,0.5083678348190891,0.7215850372726118,0.7342007673187789,0.7112912844429639,-0.13319999999999999
2000-04-10,0.7082116517988133,0.72024767355344,0.009090715184059947,0.18902490644127465,0.5032466111721184,0.7207119149115899,0.7354191960029959,0.7121396091751302,-0.13319999999999999
2000-04-11,0.7074615893375171,0.7074633302432505,0.00943989306003446,0.11585358479410361,0.42640421048545746,0.7194022433958731,0.7359636004910401,0.7134783713692288,-0.13319999999999999
2000-04-12,0.7217134373142373,0.7149835224417762,0.008264850994692556,0.1707317400915095,0.4822512913547362,0.7189656822153621,0.7368190928498943,0.7149496837550243,-0.13319999999999999
2000-04-13,0.7142123994437182,0.7352881408139706,0.01233256260833602,0.21951194931367868,0.5172484135191755,0.7201662194488592,0.7379338274815124,0.7165005271321644,-0.13319999999999999
2000-04-14,0.7337149326040466,0.721751728565841,0.011707032834129869,0.2621948843365561,0.4249923007377369,0.721475890964576,0.7388670910939423,0.7182369413618978,-0.13319999999999999
2000-04-17,0.6924595962479891,0.7089673852556517,0.02914538526980131,0.27439010461108454,0.42646609559941934,0.724422660894301,0.7394633440365395,0.7196022138864444,-0.13319999999999999
2000-04-18,0.7149625445565255,0.7021991791315867,0.009783778813073204,0.23780444378749901,0.4426087148315896,0.7239860997137899,0.7399299772710077,0.7208481906542461,-0.13319999999999999
2000-04-19,0.7074615893375171,0.6924229458461992,0.0165539196967532,0.12804813319268726,0.43405005778379724,0.71994795088442,0.7398262832184088,0.7215772210902115,-0.13319999999999999
2000-04-20,0.6977102814315974,0.7164875774541772,0.024094822819002125,0.23780511566344384,0.529417251488671,0.7212576224001368,0.7403447620509234,0.7226906476663161,-0.13319999999999999
2000-04-21,0.7022109041539089,0.701447193057126,0.0,0.0,0.4200508505001086,0.7192931211394695,0.7399299801275145,0.7239631347645659,-0.13319999999999999
2000-04-24,0.7022109041539089,0.701447193057126,0.0,0.0,0.46136905098314246,0.7143818499490777,0.7395411210031286,0.7252356218628159,-0.13319999999999999
2000-04-25,0.7097118593729175,0.7270158796775048,0.01247407024448629,0.21341467511438683,0.532883713913213,0.7151458260020638,0.739748511964833,0.7267997196749081,-0.13319999999999999
2000-04-26,0.7367153477522546,0.7330320168636295,0.008693549842412732,0.14634129954245248,0.47769278423060213,0.7186382793687032,0.7399299772710077,0.7284698573482493,-0.13319999999999999
2000-04-27,0.7337149326040466,0.7119754952804538,0.01020417742814666,0.23170716958820722,0.40463505334494426,0.7200570971924558,0.738893016749472,0.7295832839243539,-0.13319999999999999
2000-04-28,0.7187130221660298,0.7345360718760303,0.025984917015385967,0.19512218064056652,0.5236792609270715,0.7261688935905286,0.7378819761704527,0.7309750653188049,-0.13319999999999999
2000-05-01,0.7022109041539089,0.701447193057126,0.0,0.0,0.3723709230082762,0.723986111739606,0.7357562038163219,0.7313594629194878,-0.13319999999999999
2000-05-02,0.7337149326040466,0.751080594148962,0.008537052249601936,0.18902423456532982,0.6001918228312125,0.7311893110889565,0.735730281017299,0.7323801026087517,-0.13319999999999999
2000-05-03,0.7382155553263583,0.7142315363673155,0.01046249331608615,0.2865853248856131,0.3641225247927309,0.733044678067404,0.7347451689503162,0.7330163476184205,-0.13319999999999999
2000-05-04,0.7142123994437182,0.7270158796775048,0.011013648789786503,0.18902423456532982,0.49658363867071553,0.733044678067404,0.7347192432947864,0.7341695389599254,-0.13319999999999999
2000-05-05,0.7262139773850382,0.7104714402680525,0.007650956302160962,0.20731672903915022,0.41647861592598745,0.7297705052910202,0.7337341312278036,0.735786657432914,-0.13319999999999999
2000-05-08,0.7127122745211254,0.7157355913797163,0.008151228978241878,0.09756041844433841,0.4759342250203096,0.7303162007537509,0.7332156523952893,0.7368603192436184,-0.13319999999999999
2000-05-09,0.7022109041539089,0.701447193057126,0.0,0.0,0.42208168685167713,0.7255140758713947,0.7316861358402622,0.7374567994878867,-0.13319999999999999
2000-05-10,0.6894591810997814,0.6645980524120001,0.016242031208817835,0.28658599676155794,0.3583033788340467,0.7201662314746755,0.7291715043617457,0.7367012601820168,-0.13319999999999999
2000-05-11,0.654954654849925,0.6833986157717935,0.012333476424425506,0.2987805451601416,0.51639815846955,0.7103436770680751,0.7276938334047647,0.7362903522508857,-0.13319999999999999
2000-05-12,0.6812081634194764,0.6781343817966503,0.007059755236183848,0.21341534699033166,0.4463176837902923,0.7051049669535756,0.7263717049549354,0.7361577991381011,-0.13319999999999999
2000-05-15,0.6804580183066691,0.6706141895981248,0.011866893733909005,0.1707324119674543,0.4397270999932871,0.6969194989351675,0.724738488634296,0.7356408498851772,-0.13319999999999999
2000-05-16,0.6842084959161734,0.6796385196725305,0.00998252590755305,0.11585425667004844,0.48758422190270295,0.6924447768994701,0.7231052751701634,0.735481789363032,-0.14989999999999998
2000-05-17,0.6812081634194764,0.6503096540894096,0.01649060710312071,0.28658599676155794,0.37712229484131304,0.682949637365345,0.7209535800170097,0.7344876585436723,-0.14989999999999998
2000-05-18,0.654954654849925,0.658581832362396,0.01545182060290957,0.13414607926792393,0.48602613640056613,0.6767286706076039,0.7199166166389674,0.7340369843865969,-0.1452
2000-05-19,0.6587051324594293,0.6435414479653447,0.013196608921876121,0.25609761013726423,0.41700925992679655,0.6736727663956592,0.7177908442848366,0.7332284244198308,-0.1452
2000-05-22,0.6437031393699015,0.6315090907296161,0.008532385147359437,0.21951262118962353,0.4251893007405306,0.6661421401480174,0.7147318083182761,0.7322873142613674,-0.1452
2000-05-23,0.6429530769086049,0.6352691868288789,0.009115395596460657,0.16463379401627276,0.47285428318751915,0.6599211974419086,0.7122430996387825,0.7312931834420078,-0.1452
2000-05-24,0.6287012289318845,0.6345172007544182,0.008752666470817716,0.11585425667004844,0.4590834207417862,0.6546825113790415,0.7094692287440088,0.7303123085181441,-0.1452
2000-05-25,0.6414528693345012,0.6608379563127371,0.008812382823968855,0.23170784146415205,0.541448779830727,0.6519540220395721,0.7069027488109394,0.7295700251077702,-0.1452
2000-05-26,0.6444532844827089,0.6457974890522067,0.006120715925431457,0.12195153086934025,0.41713588254138545,0.6512991802688055,0.7042844204233172,0.7287084444801077,-0.1452
2000-05-29,0.7022109041539089,0.701447193057126,0.0,0.0,0.6282127101247642,0.6575201470265468,0.7040251810070601,0.728880760897749,-0.1452
2000-05-30,0.6504540321276135,0.6555738052010733,0.00905039239036273,0.19512218064056652,0.33306289593131205,0.6592663797227745,0.7024178903419505,0.7282975380095205,-0.1452
2000-05-31,0.6632056725302302,0.662341928461659,0.008652613621998007,0.15243924561768912,0.48140743738775166,0.6637410897326557,0.7013809241074014,0.727714313660748,-0.1452
2000-06-01,0.6587051324594293,0.6916708769082591,0.010581932346375209,0.28658599676155794,0.5474597084602479,0.671926557751064,0.7005254317485472,0.7275419972431069,-0.1452
2000-06-02,0.6857087034902771,0.6901668218958583,0.014925722872821042,0.17682968616674616,0.4571120923881879,0.6800028794614363,0.7001365697676545,0.7271310907725195,-0.1452
2000-06-05,0.6992104890057012,0.6886627668834573,0.007359794680891981,0.10365836451957507,0.4571042670411772,0.6840410403166224,0.6996958593322091,0.7267069284064361,-0.1452
2000-06-06,0.6924595962479891,0.6668540934988618,0.01151354835064749,0.2682935022877375,0.399416151452865,0.6870969445285671,0.6976219354326314,0.7257525623524769,-0.1452
2000-06-07,0.6654560252171413,0.6803905886104706,0.010381668549066329,0.2621955562125009,0.500877817787688,0.6840410403166224,0.6958072566623241,0.7249174935158064,-0.1452
2000-06-08,0.6879590561771884,0.6879107808089964,0.009079028456493365,0.11585425667004844,0.48295060207919305,0.6887340429425752,0.6949776871024929,0.7239631289223908,-0.1452
2000-06-09,0.688709118638485,0.6706141895981248,0.00978724330383,0.1707324119674543,0.4121885466519864,0.6899345801760726,0.6927741434947863,0.7223194986584103,-0.1452
2000-06-12,0.6774576031584614,0.661589942387198,0.008066406397580278,0.23170784146415205,0.4351541207773253,0.685568992422595,0.6914001665904044,0.7205300623072366,-0.1452
2000-06-13,0.6692065028266456,0.6593339013003361,0.008193222358446403,0.14634129954245248,0.4547404796505584,0.6810942703868976,0.6882374337147379,0.7188996893992958,-0.1452
2000-06-14,0.6639558176430373,0.6691101345857235,0.012886620791967684,0.1524385737417443,0.4901753251170654,0.6782566347393924,0.6866819886476743,0.7176006919705977,-0.1452
2000-06-15,0.6647058801043337,0.6826466296973326,0.013438449770259943,0.1829276322419828,0.5007660017746058,0.6805485749241669,0.6851524720926474,0.7168053878993275,-0.1452
2000-06-16,0.6812081634194764,0.6916708769082591,0.02922059539055966,0.17682968616674616,0.48719488857159393,0.6821856613123589,0.6845043706954976,0.715970319062657,-0.1452
2000-06-19,0.7022109041539089,0.701447193057126,0.0,0.0,0.4890391645852236,0.6841501745988421,0.6840118146620062,0.7154533727308207,-0.1452
2000-06-20,0.6842084959161734,0.6728702306849865,0.009476456243591886,0.09146448799693623,0.38144035296468415,0.6844775894713173,0.6830266968820098,0.7141676297370748,-0.1452
2000-06-21,0.6707067104007494,0.661589942387198,0.011198845688595718,0.14024402534316063,0.4286927532956423,0.6844775894713173,0.6829229999729043,0.7128288675429765,-0.1452
2000-06-22,0.6699565652879418,0.6841506847097336,0.009036895948579714,0.1707324119674543,0.5276557381679887,0.6880792011718089,0.682948925628434,0.7120865841326026,-0.1452
2000-06-23,0.6872089110643811,0.6766304096477287,0.006659695616587694,0.17683035804269095,0.43988717737612104,0.6891706041230863,0.682897080030388,0.7113840654876291,-0.1452
2000-06-26,0.6812081634194764,0.6894148358213974,0.007891663048915847,0.14024469721910546,0.49822941987883473,0.6901528607663279,0.6835451842840445,0.7108803735907451,-0.1452
2000-06-27,0.6797079558453727,0.6916708769082591,0.006551134897555372,0.11585358479410361,0.46777199419098814,0.6901528607663279,0.6839599690639602,0.7102573859371161,-0.1452
2000-06-28,0.6917095337866928,0.6909188908337984,0.008408636320080863,0.08536587004575474,0.4592406889507907,0.6886249086603555,0.6853598687673654,0.709872989796977,-2.1784999999999997
2000-06-29,0.6894591810997814,0.6818946436228719,0.022939555860316443,0.15243991749363392,0.4358040809689418,0.6899346042277048,0.6861635183846804,0.7097536955007758,-0.1401
2000-06-30,0.6857087034902771,0.7029511652060476,0.017364540969988924,0.1951215087646217,0.5216851297431526,0.6959372783693745,0.6882115166287284,0.7097139292748317,-0.1401
2000-07-03,0.6969602189703008,0.6984390830323239,0.008869898429721093,0.11585358479410361,0.44877176617545145,0.6980109259380773,0.6905187571455407,0.7093295331346926,-0.1401
2000-07-04,0.6932097413607965,0.7179916324665783,0.01213505817725814,0.2560969382613194,0.5162558494753552,0.7040136000797468,0.6933704021503968,0.709515103987286,-0.1401
2000-07-05,0.7149625445565255,0.7006951241191859,0.03201711398988382,0.2987805451601416,0.41393741200591616,0.7056506864679386,0.6956517170116794,0.709263258038844,-0.1401
2000-07-06,0.7022109041539089,0.7104714402680525,0.011585753523688281,0.1402433534672158,0.48873785726076774,0.7083791758074081,0.6973627045858946,0.7088258412378085,-0.1401
2000-07-07,0.7022109041539089,0.701447193057126,0.0,0.0,0.43640021395824496,0.7099071279133804,0.6992810859783207,0.7084679554281176,-0.1401
2000-07-10,0.7187130221660298,0.723255783578242,0.015160950939030195,0.10365836451957507,0.5223668653509119,0.7159097900292337,0.7000328814280694,0.7087198013765597,-0.1401
2000-07-11,0.7224634997755339,0.7187436185410392,0.019559216287585626,0.18292696036603798,0.44907200591624646,0.7182017181881921,0.702210499380246,0.7090114120904021,-0.1401
2000-07-12,0.7007106965798051,0.7104714402680525,0.04177373654973254,0.12195085899339543,0.43870467705939403,0.71994795088442,0.7038696413564152,0.7093295331346926,-0.1401
2000-07-13,0.7074615893375171,0.7172396463921176,0.03975699292413441,0.14634129954245248,0.48009573606974637,0.7198388166022003,0.7047510593707993,0.7093427890301885,-0.1401
2000-07-14,0.7119621294083178,0.7179916324665783,0.027486719477570563,0.0731706497712262,0.46343303192045027,0.7223490253514142,0.705710248638759,0.709634399744031,-0.1401
2000-07-17,0.7187130221660298,0.7082153163177114,0.018384938370646118,0.11585358479410361,0.4345597846973154,0.7220215984531229,0.7063842728349319,0.7097536940402321,-0.1401
2000-07-18,0.7059613817634132,0.7104714402680525,0.020919109540459523,0.09146314424504658,0.4676282735790891,0.7233312699688397,0.7078878694474424,0.7094620833263897,-0.1401
2000-07-19,0.7127122745211254,0.7127274813549143,0.010742674388312142,0.06707270369598956,0.46761120292143604,0.7218033178628673,0.7090026012225539,0.7091041975166987,-0.1401
2000-07-20,0.7157126070178219,0.7157355913797163,0.011144809329569424,0.05487815529740588,0.469669739642898,0.7213667687081726,0.7099617904905138,0.7091704726125473,-0.1401
2000-07-21,0.7119621294083178,0.7089673852556517,0.011710914708014043,0.10365836451957507,0.44275919895427335,0.7211484881179171,0.711283918940343,0.7087198013765597,-0.1401
2000-07-24,0.7022109041539089,0.701447193057126,0.0,0.0,0.4405243351186237,0.7188565599589587,0.7126578958447252,0.7087198013765597,-0.1401
2000-07-25,0.7172128145919259,0.7104714402680525,0.015358793703400722,0.10365836451957507,0.48660953388587663,0.7177651690334974,0.7144207318734932,0.7080040282966339,-0.1401
2000-07-26,0.7134623369824216,0.7172396463921176,0.014252991915298309,0.09756109032028322,0.48009573606974637,0.7190748525750303,0.7160798738496623,0.7080570489575304,-0.1401
2000-07-27,0.7022109041539089,0.701447193057126,0.0,0.0,0.41802340437643476,0.7177651810593135,0.7167279752468119,0.7076063777215427,-0.1401
2000-07-28,0.7112120669470212,0.7097193713301124,0.011164172323087253,0.048780881098113994,0.48450602511377994,0.7173286198788025,0.7173501509884319,0.7075931218260467,-0.1401
2000-07-31,0.7074615893375171,0.7097193713301124,0.012361680351459613,0.07926792397051803,0.46136905098314246,0.7164554975177806,0.7176353132037121,0.7074870805042539,-0.1401
2000-08-01,0.7089617142601101,0.7074633302432505,0.01025188347640772,0.06097610137264254,0.45512129532824563,0.7162372169275251,0.718827821945413,0.7075931203655028,-0.1401
2000-08-02,0.7067114442247098,0.7164875774541772,0.010040447302456906,0.10365836451957507,0.48642778544849313,0.7184199987784476,0.7207202776823094,0.708507720193518,-0.1401
2000-08-03,0.7134623369824216,0.7164875774541772,0.012617756494081735,0.0731706497712262,0.46136905098314246,0.7192931091136534,0.7218350094574209,0.7090909430817466,-0.1401
2000-08-04,0.7209632922014302,0.7194956874789793,0.008338405284912748,0.02439044054905696,0.4696327821351308,0.7196205239861284,0.7233126804144019,0.709819973517712,-0.1401
2000-08-07,0.7187130221660298,0.7360401268884316,0.014074537440392724,0.14634129954245248,0.5066578024433204,0.7246409294587401,0.7249199682230048,0.710973164859217,-0.1401
2000-08-08,0.7367153477522546,0.7420563469380355,0.020643657756346016,0.1829276322419828,0.47752252421163405,0.729333932084693,0.7266568785962426,0.7120733355398255,-0.1401
2000-08-09,0.7449664480840705,0.7488244701986211,0.016163495725011814,0.13414675114386873,0.4794157224122893,0.7350091793280711,0.7286530255292314,0.7138097483090153,-0.1401
2000-08-10,0.7449664480840705,0.7450643740993581,0.008499598437906545,0.07926926772240767,0.45142043556357175,0.7404661459811936,0.7308306406249014,0.7153340813557071,-0.1401
2000-08-11,0.74271617804867,0.761608979235769,0.011970905398452025,0.21951329306556835,0.50533196063758,0.74701452761141,0.7328527189264331,0.7174151284207232,-0.1401
2000-08-14,0.7599684411735981,0.7661210614094929,0.011051821427979044,0.08536587004575474,0.4731357444361783,0.7542177389865767,0.7351858822422683,0.7197877861995817,-0.1401
2000-08-15,0.7667193339313103,0.7789054047196822,0.012726699814314152,0.10975563871886689,0.4945400673372621,0.7628397561596798,0.7372857289408694,0.7223195045005854,-0.1401
2000-08-16,0.7764706418372298,0.7977059680794756,0.02325037137849506,0.17682901429080133,0.5094624840812718,0.7717892002310742,0.740629929979217,0.7251958541763278,-0.1401
2000-08-17,0.7944729674234545,0.7962019130670748,0.011910697882327759,0.08536587004575474,0.4575996886327717,0.7796472413511912,0.7435852690366722,0.7275817663901386,-0.1401
