Date,adj close,close,dividends,high,low,open,stock splits,volume,range,return,sma_5,sma_10,vol_rel,eventos_negativos
2000-03-24,2.6742732524871826,9.979226112365724,0.0,10.065775871276855,9.780160903930664,9.84074592590332,0.0,5547595.0,0.2856149673461914,0.0131809672607434,10.046735382080078,9.980957412719729,0.3510983259291936,1
2000-03-27,2.6487605571746826,9.884020805358888,0.0,9.979226112365724,9.780160903930664,9.8753662109375,0.0,6323555.0,0.1990652084350586,-0.0095403497159827,9.972302055358886,10.001729393005371,0.3848073009386356,1
2000-03-28,2.6951475143432617,10.057121276855469,0.0,10.117706298828123,9.82343578338623,9.84074592590332,0.0,7847503.0,0.2942705154418945,0.0175131634084309,9.958454132080078,10.030290889739993,0.5277357920600053,1
2000-03-29,2.6696345806121826,9.961915969848633,0.0,10.07443141937256,9.8753662109375,9.961915969848633,0.0,5076510.0,0.1990652084350586,-0.0094664570890611,9.946337127685547,10.041542339324952,0.4218741161197886,1
2000-03-30,2.634843111038208,9.832091331481934,0.0,9.935951232910156,9.754196166992188,9.866710662841797,0.0,8482743.0,0.1817550659179687,-0.0130320953077334,9.942875099182128,10.023366832733156,0.755372689807898,1
2000-03-31,2.604691743850708,9.719575881958008,0.0,9.82343578338623,9.719575881958008,9.745540618896484,0.0,25821725.0,0.1038599014282226,-0.0114436945030866,9.890945053100586,9.968840217590332,2.273038232105661,1
2000-04-03,2.609330892562866,9.736886024475098,0.0,9.84074592590332,9.633026123046877,9.719575881958008,0.0,7839585.0,0.2077198028564453,0.0017809565692286,9.861518096923827,9.916910076141358,0.7733848671684088,1
2000-04-04,2.6371631622314453,9.84074592590332,0.0,10.03981113433838,9.762850761413574,9.771506309509276,0.0,21091401.0,0.2769603729248047,0.010666644465916,9.818243026733398,9.888348579406738,1.8927155187974956,1
2000-04-05,2.59309458732605,9.67630100250244,0.0,9.953261375427246,9.57244110107422,9.85805606842041,0.0,12807044.0,0.3808202743530273,-0.0167106157032281,9.76112003326416,9.853728580474854,1.15074109331745,1
2000-04-06,2.51887321472168,9.399340629577637,0.0,9.693611145019531,9.39068603515625,9.693611145019531,0.0,21512475.0,0.3029251098632812,-0.0286225462450143,9.6745698928833,9.808722496032717,1.7582714415617815,1
2000-04-07,2.5699009895324707,9.589751243591309,0.0,9.615715980529783,9.451271057128906,9.511856079101562,0.0,11061083.0,0.1644449234008789,0.0202578693035648,9.64860496520996,9.769775009155271,0.8650687860997902,1
2000-04-10,2.616288185119629,9.762850761413574,0.0,9.771506309509276,9.50320053100586,9.615715980529783,0.0,8624985.0,0.2683057785034179,0.0180504700721977,9.653797912597655,9.757658004760742,0.6626190928327045,1
2000-04-11,2.5768580436706543,9.615715980529783,0.0,9.771506309509276,9.607061386108398,9.607061386108398,0.0,8956274.0,0.1644449234008789,-0.0150708829295354,9.608791923522949,9.713517475128176,0.6822589347114705,1
2000-04-12,2.6000523567199707,9.702265739440918,0.0,9.832091331481934,9.589751243591309,9.771506309509276,0.0,7841431.0,0.242340087890625,0.0090008647391812,9.613984870910643,9.687552452087402,0.585012262051452,1
2000-04-13,2.6626763343811035,9.935951232910156,0.0,9.979226112365724,9.667646408081056,9.684955596923828,0.0,11700748.0,0.3115797042846679,0.0240856620242091,9.721306991577148,9.697938442230225,0.852471584439588,1
2000-04-14,2.6209278106689453,9.780160903930664,0.0,10.03981113433838,9.667646408081056,9.909985542297363,0.0,11107265.0,0.3721647262573242,-0.0156794578926151,9.75938892364502,9.703996944427493,0.9064025904330448,1
2000-04-17,2.5814971923828125,9.633026123046877,0.0,9.67630100250244,9.286826133728027,9.433960914611816,0.0,27652226.0,0.389474868774414,-0.0150442086105817,9.73342399597168,9.693610954284669,1.942484577914027,1
2000-04-18,2.5606226921081543,9.555130958557127,0.0,9.745540618896484,9.40799617767334,9.693611145019531,0.0,9282542.0,0.3375444412231445,-0.008086261107855,9.721306991577148,9.66504945755005,0.7110548626001182,1
2000-04-19,2.5304713249206543,9.44261646270752,0.0,9.624370574951172,9.44261646270752,9.607061386108398,0.0,15705839.0,0.1817541122436523,-0.0117752960516827,9.66937713623047,9.641681003570556,1.1769533917182935,1
2000-04-20,2.604691743850708,9.719575881958008,0.0,9.771506309509276,9.433960914611816,9.494545936584473,0.0,22860411.0,0.3375453948974609,0.0293307919838008,9.62610206604004,9.673704528808594,1.6959667223778505,1
2000-04-21,2.5583043098449707,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0.0,0.0,-0.0178093694544411,9.579365158081057,9.669377040863036,0.0,1
2000-04-24,2.5583043098449707,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0.0,0.0,0.0,9.562055206298828,9.647739601135251,0.0,1
2000-04-25,2.6371631622314453,9.84074592590332,0.0,9.866710662841797,9.563785552978516,9.633026123046877,0.0,11835006.0,0.3029251098632812,0.0308249400661684,9.619178199768069,9.670242595672608,1.0030901432708643,1
2000-04-26,2.655719041824341,9.909985542297363,0.0,9.996536254882812,9.788816452026367,9.944605827331545,0.0,8248167.0,0.2077198028564453,0.0070360130131787,9.712652015686036,9.691014575958253,0.6966815990688036,1
2000-04-27,2.590775966644287,9.667646408081056,0.0,9.909985542297363,9.581095695495604,9.909985542297363,0.0,9681403.0,0.3288898468017578,-0.024454035092379,9.702266120910645,9.664184093475342,0.8319296340394972,1
2000-04-28,2.6603567600250244,9.927295684814451,0.0,9.953261375427246,9.67630100250244,9.736886024475098,0.0,24653673.0,0.2769603729248047,0.0268575479256627,9.778429985046388,9.67889757156372,1.8976148472266243,1
2000-05-01,2.5583043098449707,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0.0,0.0,-0.0383608318689692,9.778429985046388,9.670242595672608,0.0,1
2000-05-02,2.725684881210327,10.117706298828123,0.050087,10.117706298828123,9.849401473999023,9.909985542297363,0.0,8099687.0,0.2683048248291015,0.0598367306327163,9.833822059631348,9.726500129699708,0.8012813201067871,1
2000-05-03,2.6114346981048584,9.693611145019531,0.0,10.083086013793944,9.67630100250244,9.961915969848633,0.0,9926485.0,0.4067850112915039,-0.0419161360572123,9.790547180175782,9.751599597930907,1.0415510726675432,1
2000-05-04,2.6659486293792725,9.84074592590332,0.054094,9.935951232910156,9.667646408081056,9.684955596923828,0.0,10449404.0,0.2683048248291015,0.0151785313731493,9.825167083740237,9.76371660232544,1.2605768885679964,1
2000-05-05,2.6143643856048584,9.650336265563965,0.0,9.944605827331545,9.650336265563965,9.82343578338623,0.0,7258987.0,0.2942695617675781,-0.0193491084693233,9.769775199890136,9.774102592468262,0.8051869751993982,1
2000-05-08,2.630779504776001,9.71092128753662,0.0,9.745540618896484,9.607061386108398,9.667646408081056,0.0,7733630.0,0.1384792327880859,0.006278021853896,9.802664184570313,9.790547084808347,0.7900614060525359,1
2000-05-09,2.586229085922241,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0.0,0.0,-0.0169340187745042,9.688418197631837,9.761120128631593,0.0,1
2000-05-10,2.47133731842041,9.122380256652832,0.0,9.477235794067385,9.070449829101562,9.399340629577637,0.0,15409929.0,0.4067859649658203,-0.044424360497676,9.574172019958496,9.68235960006714,1.6531917508076484,1
2000-05-11,2.529953718185425,9.33875560760498,0.0,9.33875560760498,8.914660453796387,9.00121021270752,0.0,11701615.0,0.4240951538085937,0.0237191768885483,9.473773956298828,9.64947052001953,1.2287300223734507,1
2000-05-12,2.5135412216186523,9.278169631958008,0.0,9.42530632019043,9.122380256652832,9.304136276245115,0.0,6698074.0,0.3029260635375976,-0.0064875855191707,9.399340629577637,9.584557914733889,0.8667525533299592,1
2000-05-15,2.490095376968384,9.191619873046877,0.0,9.330101013183594,9.087759971618652,9.295480728149414,0.0,11258936.0,0.2423410415649414,-0.0093283225403659,9.295480346679687,9.549072265625,1.2716681357177038,1
2000-05-16,2.518231153488159,9.295480728149414,0.0,9.416650772094728,9.252204895019531,9.33875560760498,0.0,9471107.0,0.1644458770751953,0.0112995159217905,9.245281219482422,9.46684970855713,1.0534200969751726,1
2000-05-17,2.4267873764038086,8.957935333251953,0.0,9.321446418762209,8.914660453796387,9.304136276245115,0.0,15645770.0,0.4067859649658203,-0.0363128497351702,9.212392234802246,9.39328212738037,1.636117001214254,1
2000-05-18,2.452579498291016,9.053139686584473,0.0,9.148344993591309,8.957935333251953,9.00121021270752,0.0,14660202.0,0.1904096603393554,0.0106279348745821,9.155269050598145,9.314521503448486,1.468395329445378,1
2000-05-19,2.4056856632232666,8.880040168762207,0.0,9.061795234680176,8.698285102844238,9.044485092163086,0.0,12520528.0,0.3635101318359375,-0.019120385171873,9.075643157958984,9.237491893768311,1.191299038834435,1
2000-05-22,2.36816930770874,8.741559982299805,0.0,9.01852035522461,8.706939697265625,8.871384620666504,0.0,8095259.0,0.3115806579589844,-0.015594545050544,8.98563117980957,9.14055576324463,0.7676038308606123,1
2000-05-23,2.3798933029174805,8.784834861755371,0.0,8.888694763183594,8.655010223388672,8.862730026245117,0.0,8648401.0,0.2336845397949218,0.0049504756065497,8.883502006530762,9.064391613006592,0.7579015481936476,1
2000-05-24,2.3775477409362797,8.776180267333984,0.0,8.85407543182373,8.689629554748535,8.698285102844238,0.0,8304255.0,0.1644458770751953,-0.0009851744008375,8.847150993347167,9.029771614074708,0.7760685200359572,1
2000-05-25,2.459613800048828,9.079105377197266,0.0,9.079105377197266,8.750214576721191,8.845419883728027,0.0,8360912.0,0.3288908004760742,0.0345167374228632,8.852344131469726,9.003806591033936,0.8065439153266025,1
2000-05-26,2.4127190113067627,8.906004905700684,0.0,9.00121021270752,8.828109741210938,8.880040168762207,0.0,5807143.0,0.173100471496582,-0.0190658070707423,8.857537078857423,8.966590118408202,0.5650482634398557,1
2000-05-29,2.586229085922241,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0.0,0.0,0.0719145638495097,9.01852035522461,9.00207576751709,0.0,1
2000-05-30,2.443201065063477,9.01852035522461,0.0,9.079105377197266,8.802145004272461,8.94927978515625,0.0,8586728.0,0.2769603729248047,-0.0553037569856205,9.065257453918456,8.974379730224609,0.9474571318616324,1
2000-05-31,2.4643023014068604,9.09641456604004,0.0,9.139690399169922,8.923315048217773,9.09641456604004,0.0,8209328.0,0.2163753509521484,0.0086371386599248,9.129304313659668,8.988227653503419,0.9867839935486692,1
2000-06-01,2.555747032165528,9.433960914611816,0.0,9.433960914611816,9.027174949645996,9.044485092163086,0.0,10039805.0,0.4067859649658203,0.0371076258806355,9.200275421142578,9.026309776306151,1.277778232418859,1
2000-06-02,2.551058053970337,9.416650772094728,0.0,9.52051067352295,9.26951503753662,9.35606575012207,0.0,14161057.0,0.2509956359863281,-0.0018348753692924,9.302404594421386,9.079970836639404,1.765434128241337,1
2000-06-05,2.54636812210083,9.399340629577637,0.0,9.52051067352295,9.37337589263916,9.511856079101562,0.0,6982742.0,0.147134780883789,-0.0018382483258683,9.272977447509763,9.145748901367188,0.8827698165916315,1
2000-06-06,2.4783716201782227,9.148344993591309,0.0,9.44261646270752,9.061795234680176,9.433960914611816,0.0,10923693.0,0.3808212280273437,-0.0267035365434571,9.298942375183106,9.18209991455078,1.342378371774372,1
2000-06-07,2.520576477050781,9.304136276245115,0.0,9.312790870666504,8.940625190734863,9.122380256652832,0.0,9849801.0,0.3721656799316406,0.0170294498909853,9.34048671722412,9.234895515441895,1.1878506257669252,1
2000-06-08,2.544023036956787,9.39068603515625,0.0,9.433960914611816,9.26951503753662,9.382031440734863,0.0,8613897.0,0.1644458770751953,0.0093022883953353,9.331831741333009,9.266053581237792,1.035645382989825,1
2000-06-09,2.490095376968384,9.191619873046877,0.0,9.433960914611816,9.191619873046877,9.39068603515625,0.0,9285829.0,0.2423410415649414,-0.0211982555229856,9.286825561523438,9.294615077972413,1.071612276475981,1
2000-06-12,2.461958885192871,9.087759971618652,0.0,9.286826133728027,8.957935333251953,9.260860443115234,0.0,7653153.0,0.3288908004760742,-0.0112994121670302,9.22450942993164,9.248743438720703,0.8115231609837729,1
2000-06-13,2.4549248218536377,9.061795234680176,0.0,9.252204895019531,9.044485092163086,9.165655136108398,0.0,7773472.0,0.2077198028564453,-0.0028571107753248,9.207199478149414,9.25307092666626,0.8314516104276163,1
2000-06-14,2.4854049682617188,9.174309730529783,0.0,9.23489475250244,9.01852035522461,9.105070114135742,0.0,12226421.0,0.216374397277832,0.0124163582309835,9.181234169006348,9.260860443115234,1.2538649677207037,1
2000-06-15,2.5276107788085938,9.330101013183594,0.0,9.330101013183594,9.070449829101562,9.113724708557127,0.0,12749979.0,0.2596511840820312,0.016981253874106,9.169117164611816,9.250474452972412,1.2721985035249035,1
2000-06-16,2.555747032165528,9.433960914611816,0.0,9.433960914611816,9.182965278625488,9.304136276245115,0.0,27723583.0,0.2509956359863281,0.011131701712711,9.217585372924804,9.25220546722412,2.4365404121211185,1
2000-06-19,2.586229085922241,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0.0,0.0,0.0119266393556556,9.309328651428222,9.266919040679932,0.0,1
2000-06-20,2.497128486633301,9.217584609985352,0.0,9.347411155700684,9.217584609985352,9.33875560760498,0.0,8990964.0,0.129826545715332,-0.034451638657586,9.340486526489258,9.273843002319335,0.8573674761423504,1
2000-06-21,2.461958885192871,9.087759971618652,0.0,9.260860443115234,9.061795234680176,9.182965278625488,0.0,10625113.0,0.1990652084350586,-0.0140844531251778,9.32317657470703,9.25220537185669,1.005762070310947,1
2000-06-22,2.532299518585205,9.347411155700684,0.0,9.382031440734863,9.139690399169922,9.174309730529783,0.0,8573923.0,0.2423410415649414,0.0285715275153535,9.32663860321045,9.247877883911134,0.8119057896362752,1
2000-06-23,2.50885272026062,9.260860443115234,0.0,9.42530632019043,9.174309730529783,9.37337589263916,0.0,6318510.0,0.2509965896606445,-0.0092593244422188,9.292018508911132,9.254801940917968,0.6156284635440279,1
2000-06-26,2.548713445663452,9.40799617767334,0.0,9.468581199645996,9.26951503753662,9.304136276245115,0.0,7487362.0,0.199066162109375,0.0158879118697323,9.264322471618652,9.286825561523438,0.7306930004527111,1
2000-06-27,2.555747032165528,9.433960914611816,0.0,9.451271057128906,9.286826133728027,9.286826133728027,0.0,6215511.0,0.1644449234008789,0.0027598583638983,9.307597732543943,9.324042129516602,0.6159376536434954,1
2000-06-28,2.5534026622772217,9.42530632019043,0.0,9.459925651550291,9.33875560760498,9.42530632019043,0.0,7977850.0,0.1211700439453125,-0.0009173871399003,9.3751070022583,9.349141788482664,0.8253278833909158,1
2000-06-29,2.52526593208313,9.321446418762209,0.0,9.40799617767334,9.191619873046877,9.399340629577637,0.0,21764330.0,0.2163763046264648,-0.0110192600537277,9.369914054870604,9.348276329040528,2.0595115239012984,1
2000-06-30,2.590918064117432,9.563785552978516,0.0,9.563785552978516,9.286826133728027,9.35606575012207,0.0,16474931.0,0.2769594192504883,0.0259980182612569,9.430499076843262,9.361258792877198,1.74469911592575,1
2000-07-03,2.576850414276123,9.511856079101562,0.0,9.563785552978516,9.399340629577637,9.485891342163086,0.0,8415481.0,0.1644449234008789,-0.0054298032499046,9.451271057128906,9.35779676437378,0.8182765203309188,1
2000-07-04,2.637813091278076,9.736886024475098,0.0,9.80612564086914,9.44261646270752,9.44261646270752,0.0,11513362.0,0.3635091781616211,0.0236578374927209,9.511856079101562,9.409726905822756,1.09269795212558,1
2000-07-05,2.5838840007781982,9.53782081604004,0.0,9.953261375427246,9.529166221618652,9.693611145019531,0.0,30376832.0,0.4240951538085937,-0.0204444427032091,9.534358978271484,9.454732990264892,2.427852879981578,1
